"seed_num","min_lambda_val"
2306,1.25318268635516
2307,1.22029365048592
2308,1.29629987636908
2309,1.25398150658666
2310,1.25123107248976
2311,1.21710965851595
2312,1.25977939760815
2313,1.20461294375486
2314,1.16508827868066
2315,1.29740321864739
2316,1.22273067729106
2317,1.2396675009512
2318,1.16919389215935
2319,1.22792972396962
2320,1.20024912111996
2321,1.36029327171492
2322,1.27609233439499
2323,1.27175399134656
2324,1.19592465860769
2325,1.18224034130446
2326,1.21524938900632
2327,1.25975235917099
2328,1.27336924159177
2329,1.28812995064007
2330,1.22761864402982
2331,1.20124771034358
2332,1.24634449573765
2333,1.25625081600897
2334,1.28581654527051
2335,1.2475930034043
2336,1.26349075240927
2337,1.1887322987326
2338,1.27865335419187
2339,1.17331092493452
2340,1.21410907644224
2341,1.26840811002801
2342,1.20416318017351
2343,1.21890476920669
2344,1.34283744799077
2345,1.148575484196
2346,1.22814293422388
2347,1.15780746490593
2348,1.24369962859827
2349,1.2958751118854
2350,1.2719626586876
2351,1.26264939953301
2352,1.33244358526756
2353,1.12865762117309
2354,1.29256600989957
2355,1.30417421443339
2356,1.19216108280434
2357,1.27598488871175
2358,1.27983157464185
2359,1.36034663138044
2360,1.19104193903025
2361,1.28332043932677
2362,1.31403613729193
2363,1.27245137729355
2364,1.21866849122964
2365,1.29169236974811
2366,1.18952550657354
2367,1.31307006705856
2368,1.23514918098211
2369,1.26481163449295
2370,1.2391977803234
2371,1.23191752506105
2372,1.25754244539329
2373,1.13440032899978
2374,1.29405951061084
2375,1.22241525719884
2376,1.32458416282086
2377,1.21092154599694
2378,1.29514032574083
2379,1.27027229937635
2380,1.18077088975671
2381,1.18530405745113
2382,1.22862018109523
2383,1.24600494304538
2384,1.20994674187662
2385,1.21876560095667
2386,1.25133077858225
2387,1.33614063838374
2388,1.25580415936505
2389,1.17807829672805
2390,1.31710606379291
2391,1.18982599791726
2392,1.18883922487777
2393,1.29365492395952
2394,1.29440397177883
2395,1.27199989075892
2396,1.25620879463931
2397,1.39042134852089
2398,1.30417993658774
2399,1.18250923138503
2400,1.3611369441427
2401,1.28298947153168
2402,1.149717077603
2403,1.30658765470853
2404,1.17884619988043
2405,1.20710424972446
2406,1.17435997055848
2407,1.13129728034883
2408,1.1423906703457
2409,1.29638192814833
2410,1.12782821961965
2411,1.20240315767505
2412,1.21784597377983
2413,1.16170136401439
2414,1.29770792251847
2415,1.27265870636029
2416,1.17739494668953
2417,1.23231034272858
2418,1.09832175861164
2419,1.27290418398456
2420,1.20935542249978
2421,1.16455704654962
2422,1.15211277327982
2423,1.25447725483834
2424,1.28699651095745
2425,1.25382575460624
2426,1.18169148685498
2427,1.25789937616726
2428,1.22632833430982
2429,1.19330553962653
2430,1.18681100664522
2431,1.32278356606437
2432,1.29639759096996
2433,1.31340346797281
2434,1.29289398269427
2435,1.24199545378367
2436,1.15251114590777
2437,1.26694631298298
2438,1.20958310407058
2439,1.2735972610478
2440,1.16454595810728
2441,1.16745376182109
2442,1.26048087790823
2443,1.26494883996707
2444,1.25821246192645
2445,1.29625268839551
2446,1.22950665311479
2447,1.18228258751813
2448,1.28884408895671
2449,1.25622722132544
2450,1.22641854328118
2451,1.23817498796353
2452,1.20497030603332
2453,1.32071589553289
2454,1.15009015834644
2455,1.15712242215861
2456,1.28030322048735
2457,1.24873662733445
2458,1.2778149432897
2459,1.2285277632018
2460,1.27718310702482
2461,1.24849015346945
2462,1.26965416302064
2463,1.27141499991988
2464,1.21284018987295
2465,1.25432395188563
2466,1.10799658514825
2467,1.22798537697622
2468,1.24332209940185
2469,1.19974427937393
2470,1.28137238734391
2471,1.20950303753575
2472,1.13398332435962
2473,1.20566503776647
2474,1.27157392385214
2475,1.19859830386272
2476,1.19016077314377
2477,1.28335682688861
2478,1.20724146917486
2479,1.26615854788976
2480,1.24075121373494
2481,1.20280217585209
2482,1.23648743306659
2483,1.21089857785512
2484,1.23387035623471
2485,1.15425835721722
2486,1.27607098122107
2487,1.1783845908312
2488,1.13475928963989
2489,1.21849045607382
2490,1.2637976404304
2491,1.15868697032882
2492,1.2759996147018
2493,1.20554729728797
2494,1.33357324290776
2495,1.24294288444591
2496,1.21477027711476
2497,1.28030174645449
2498,1.19778042337143
2499,1.12023366303643
2500,1.19675162357942
2501,1.3666628196694
2502,1.26841455531119
2503,1.19620805157047
2504,1.24807294772984
2505,1.17801844514779
2506,1.17759041415462
2507,1.17505676283256
2508,1.26860915113366
2509,1.19973338732097
2510,1.19853328572807
2511,1.17591829853424
2512,1.28999658114305
2513,1.2110909444809
2514,1.15467044857412
2515,1.25315354535667
2516,1.13046739867549
2517,1.24095952864823
2518,1.26485918259955
2519,1.23554636767726
2520,1.21914341645675
2521,1.190689153084
2522,1.17832943172572
2523,1.18855139918099
2524,1.37220903925485
2525,1.22233152957795
2526,1.28813764362541
2527,1.19404904775453
2528,1.1779220821927
2529,1.22640549861392
2530,1.16884743878699
2531,1.28412457925597
2532,1.35106217718002
2533,1.2631762728957
2534,1.21675273187246
2535,1.219714131552
2536,1.3053123664884
2537,1.18936377355079
2538,1.28992941557818
2539,1.21674638197116
2540,1.29457497751696
2541,1.1962309133291
2542,1.28400244907692
2543,1.2330305744766
2544,1.27039852568379
2545,1.30366130257699
2546,1.18892104144022
2547,1.1616543322776
2548,1.21546712826256
2549,1.19159591529398
2550,1.27729688045456
2551,1.24350339850846
2552,1.24887721452157
2553,1.19385380506145
2554,1.2498159974657
2555,1.23559464660732
2556,1.27767005621705
2557,1.20361188817838
2558,1.21998094971407
2559,1.19648358220751
2560,1.27469797626803
2561,1.17127803040004
2562,1.25710964741565
2563,1.2432956933372
2564,1.29308755084482
2565,1.36087683109936
2566,1.29593723875735
2567,1.2820798137596
2568,1.23472948397588
2569,1.19481238297269
2570,1.21186988227378
2571,1.20483831963041
2572,1.20943899345875
2573,1.27614053957989
2574,1.31040300672036
2575,1.24924258925295
2576,1.33384417621205
2577,1.24574797614203
2578,1.23286362024226
2579,1.23001861689024
2580,1.24033240964783
2581,1.17539294720976
2582,1.23382085169611
2583,1.16299100321338
2584,1.26711542300281
2585,1.19311132140704
2586,1.19328513782813
2587,1.28505215764611
2588,1.17816609217847
2589,1.1856823822747
2590,1.14106481701717
2591,1.28413786684612
2592,1.22740031422455
2593,1.22611916295115
2594,1.27893383072009
2595,1.12147743609072
2596,1.24855166157602
2597,1.25188650975912
2598,1.29066554575515
2599,1.25050858135005
2600,1.21891327239552
2601,1.2563308912034
2602,1.2635281883257
2603,1.24831738976923
2604,1.23919330168057
2605,1.2081738978563
2606,1.26366313348624
2607,1.18642141995183
2608,1.25598097545791
2609,1.23973880704464
2610,1.22534268033113
2611,1.26244072873765
2612,1.23307010242189
2613,1.19834910252304
2614,1.19937214389011
2615,1.18420545583358
2616,1.24970003494752
2617,1.23588681108406
2618,1.245754550575
2619,1.16613978230537
2620,1.27313160737681
2621,1.22661451517981
2622,1.22046106818856
2623,1.24219939077192
2624,1.18232559578648
2625,1.37197910527201
2626,1.20364649897082
2627,1.20520176558489
2628,1.29870240076215
2629,1.21882989857242
2630,1.23732364579396
2631,1.17420036026877
2632,1.28480268165566
2633,1.22816446950564
2634,1.22929107585807
2635,1.253464087964
2636,1.19074142434276
2637,1.35073206342028
2638,1.23829223960635
2639,1.2565888643804
2640,1.25229043139037
2641,1.25960264786195
2642,1.24200341282055
2643,1.2446408497475
2644,1.24518278234583
2645,1.25808213110042
2646,1.23832519946808
2647,1.273782969925
2648,1.22273357732331
2649,1.20618628290052
2650,1.27865317105571
2651,1.17405149468486
2652,1.21207069935337
2653,1.23995796365002
2654,1.29107000566139
2655,1.28634350807046
2656,1.23947033689839
2657,1.19455057509716
2658,1.3078306975406
2659,1.18493299072745
2660,1.23224213919805
2661,1.27350932607411
2662,1.06796891071725
2663,1.25668706939262
2664,1.30053874538745
2665,1.20538408373327
2666,1.28135565167079
2667,1.2555253486371
2668,1.24513286559427
2669,1.24593999471318
2670,1.29182366258182
2671,1.24527734766351
2672,1.18977761750876
2673,1.28350493728139
2674,1.2597911537207
2675,1.23940118626916
2676,1.28254540617632
2677,1.177462996789
2678,1.16923822002512
2679,1.14766449952571
2680,1.21286547353657
2681,1.24293784700314
2682,1.16767691367924
2683,1.23565697283401
2684,1.10767617790943
2685,1.2419433060133
2686,1.21705935722907
2687,1.22563528189793
2688,1.24638084650115
2689,1.22929115847305
2690,1.20108722031208
2691,1.31432673399382
2692,1.27095912445216
2693,1.37535025990953
2694,1.20562583812468
2695,1.24887215187322
2696,1.28746339542096
2697,1.35650637115481
2698,1.29366143005737
2699,1.29960153139757
2700,1.20193642002387
2701,1.18874573098719
2702,1.2164524829085
2703,1.28839555214911
2704,1.18160576885576
2705,1.17680874664634
2706,1.29015930615565
2707,1.12528453669465
2708,1.24242057077535
2709,1.09978885348693
2710,1.27097385740132
2711,1.25776913296884
2712,1.1274789297181
2713,1.32617481917659
2714,1.26370454248731
2715,1.27053819882001
2716,1.33310548296891
2717,1.27665050830103
2718,1.31448020669242
2719,1.37755472962417
2720,1.30096146840416
2721,1.20919528226537
2722,1.14853778021078
2723,1.32516503872878
2724,1.25473297292056
2725,1.25103967940809
2726,1.33317337046835
2727,1.20227067715396
2728,1.25387415203205
2729,1.22978476992379
2730,1.33713361507977
2731,1.2494737085649
2732,1.22632158887063
2733,1.21986914390271
2734,1.25939447947918
2735,1.27764998920168
2736,1.20332589945715
2737,1.2211287969385
2738,1.16911612461804
2739,1.17946402565125
2740,1.24690854362037
2741,1.2085581785667
2742,1.36496882584407
2743,1.20188506346848
2744,1.287729521276
2745,1.30920664875146
2746,1.31248528658056
2747,1.28707512447367
2748,1.19080714891963
2749,1.24090638886765
2750,1.2487085748404
2751,1.21238569755873
2752,1.17844731349961
2753,1.28218689976482
2754,1.22850852559036
2755,1.30428637614178
2756,1.21321798285208
2757,1.17470927314676
2758,1.19529778191947
2759,1.21179786056533
2760,1.20032499575444
2761,1.20354020457552
2762,1.22648443725574
2763,1.32304212853495
2764,1.14120268342945
2765,1.25696456064233
2766,1.29660593801876
2767,1.18840806745791
2768,1.16503322163543
2769,1.2378841079156
2770,1.32323474550259
2771,1.16319355449898
2772,1.17370447024174
2773,1.11273204820482
2774,1.17809010644464
2775,1.20081100829733
2776,1.17305781743982
2777,1.26342210639053
2778,1.18946514721012
2779,1.20502252444226
2780,1.25668258110483
2781,1.22478131647539
2782,1.29868133678182
2783,1.31092353944484
2784,1.29374047488465
2785,1.22546493353195
2786,1.30578393932909
2787,1.39421524532948
2788,1.30960728962313
2789,1.22877500689949
2790,1.12569964498514
2791,1.34690280112087
2792,1.26268499485143
2793,1.30319652792668
2794,1.1129072248134
2795,1.17309835173885
2796,1.27223225667541
2797,1.22701035938726
2798,1.22027402162539
2799,1.15713380694907
2800,1.19916780239826
2801,1.22170730496839
2802,1.29850708815433
2803,1.18292590409463
2804,1.23642379077559
2805,1.19389012105052
2806,1.14937694720761
2807,1.24401521134214
2808,1.1697793237236
2809,1.25677500209109
2810,1.21406747342607
2811,1.25662412341105
2812,1.32401049942196
2813,1.20606757872108
2814,1.17463205517004
2815,1.17127273978258
2816,1.23326320476447
2817,1.30860027641352
2818,1.22267703584621
2819,1.24965950739426
2820,1.30390753417075
2821,1.23201493898724
2822,1.13816224060437
2823,1.24369397263138
2824,1.27137877185455
2825,1.21592500952394
2826,1.23125274989682
2827,1.28362622970598
2828,1.32308338818107
2829,1.25000033346894
2830,1.2792352348661
2831,1.18210714125766
2832,1.24333353921539
2833,1.17216241179682
2834,1.23780097092258
2835,1.22859933325518
2836,1.18253428039552
2837,1.33673556178582
2838,1.2834884004165
2839,1.33005487953989
2840,1.20476666728841
2841,1.24253577586128
2842,1.27447979737266
2843,1.27683275537046
2844,1.40246793328727
2845,1.20855432535847
2846,1.2590515165016
2847,1.20249018505338
2848,1.21070210571794
2849,1.20040482565827
2850,1.23766348971548
2851,1.26852122973386
2852,1.18215618050598
2853,1.39073354073328
2854,1.17681794125053
2855,1.20442982364596
2856,1.17092648476942
2857,1.10294475545298
2858,1.15096137136743
2859,1.27346915951296
2860,1.22060441583796
2861,1.27159968900293
2862,1.20259824207443
2863,1.21346566402961
2864,1.23467525579499
2865,1.20964594298563
2866,1.33101790312843
2867,1.16972218438311
2868,1.16376508513924
2869,1.25705276384959
2870,1.25158312614737
2871,1.19599339391633
2872,1.2517701839528
2873,1.32056562360342
2874,1.19398887784165
2875,1.30520690085497
2876,1.30510220330434
2877,1.21065301904295
2878,1.22231697090582
2879,1.26342104871014
2880,1.31584473068908
2881,1.21671543118505
2882,1.30085783708504
2883,1.22108634261377
2884,1.20579157787887
